time;Ansaugtemperatur;Auslasstemperatur;Differenz;Raumtemperatur;Ruecklauf;Vorlauf
2020-12-11T15:10:35Z;;;;;;
2020-12-11T15:10:40Z;;;;;;
2020-12-11T15:10:45Z;;;;;;
2020-12-11T15:10:50Z;;;;19,69;;
2020-12-11T15:10:55Z;;;;19,69;;
2020-12-11T15:11:00Z;;;;19,69;;
2020-12-11T15:11:05Z;;;;19,69;;
2020-12-11T15:11:10Z;;;;19,69;;
2020-12-11T15:11:15Z;;;;19,69;;
2020-12-11T15:11:20Z;;;;19,69;;
2020-12-11T15:11:25Z;;;;19,69;;
2020-12-11T15:11:30Z;;;;19,69;;
2020-12-11T15:11:35Z;;;;19,69;;
2020-12-11T15:11:40Z;;;;19,69;;
2020-12-11T15:11:45Z;;;;19,69;;
2020-12-11T15:11:50Z;;;;19,69;;
2020-12-11T15:11:55Z;;;;19,69;;
2020-12-11T15:12:00Z;;;;19,69;;
2020-12-11T15:12:05Z;;;;19,69;;
2020-12-11T15:12:10Z;;;;19,69;;
2020-12-11T15:12:15Z;;;;19,69;;
2020-12-11T15:12:20Z;;;;19,69;;
2020-12-11T15:12:25Z;;;;19,69;;
2020-12-11T15:12:30Z;;;;19,69;;
2020-12-11T15:12:35Z;;;;19,69;;
2020-12-11T15:12:40Z;;;;19,69;;
2020-12-11T15:12:45Z;;;;19,69;;
2020-12-11T15:12:50Z;;;;19,69;;
2020-12-11T15:12:55Z;;;;19,69;;
2020-12-11T15:13:00Z;;;;19,69;;
2020-12-11T15:13:05Z;;;;19,69;;
2020-12-11T15:13:10Z;;;;19,69;;
2020-12-11T15:13:15Z;;;;19,69;;
2020-12-11T15:13:20Z;;;;19,69;;
2020-12-11T15:13:25Z;;;;19,69;;
2020-12-11T15:13:30Z;;;;19,69;;
2020-12-11T15:13:35Z;;;;19,69;;
2020-12-11T15:13:40Z;;;;19,69;;
2020-12-11T15:13:45Z;;;;19,69;;
2020-12-11T15:13:50Z;;;;19,69;;
2020-12-11T15:13:55Z;;;;19,69;;
2020-12-11T15:14:00Z;;;;19,69;;
2020-12-11T15:14:05Z;;;;19,69;;
2020-12-11T15:14:10Z;;;;19,69;;
2020-12-11T15:14:15Z;;;;19,69;;
2020-12-11T15:14:20Z;;;;19,69;;
2020-12-11T15:14:25Z;;;;19,69;;
2020-12-11T15:14:30Z;;;;19,69;;
2020-12-11T15:14:35Z;;;;19,69;;
2020-12-11T15:14:40Z;;;;19,69;;
2020-12-11T15:14:45Z;;;;19,69;;
2020-12-11T15:14:50Z;;;;19,69;;
2020-12-11T15:14:55Z;;;;19,69;;
2020-12-11T15:15:00Z;;;;19,69;;
2020-12-11T15:15:05Z;;;;19,69;;
2020-12-11T15:15:10Z;;;;19,69;;
2020-12-11T15:15:15Z;;;;19,69;;
2020-12-11T15:15:20Z;;;;19,69;;
2020-12-11T15:15:25Z;;;;19,69;;
2020-12-11T15:15:30Z;;;;19,69;;
2020-12-11T15:15:35Z;;;;19,69;;
2020-12-11T15:15:40Z;;;;19,69;;
2020-12-11T15:15:45Z;;;;19,69;;
2020-12-11T15:15:50Z;18,94;19,00;;19,69;;
2020-12-11T15:15:55Z;18,94;19,00;;19,69;;
2020-12-11T15:16:00Z;18,94;19,00;;19,69;;
2020-12-11T15:16:05Z;18,94;19,00;;19,69;;
2020-12-11T15:16:10Z;18,94;19,00;;19,69;;
2020-12-11T15:16:15Z;18,94;19,00;;19,69;;
2020-12-11T15:16:20Z;18,94;19,00;;19,69;;
2020-12-11T15:16:25Z;18,94;19,00;;19,69;;
2020-12-11T15:16:30Z;18,94;19,00;;19,69;;
2020-12-11T15:16:35Z;18,94;19,00;;19,69;;
2020-12-11T15:16:40Z;18,81;19,00;;19,69;;
2020-12-11T15:16:45Z;18,81;19,00;;19,69;;
2020-12-11T15:16:50Z;18,81;19,00;;19,69;;
2020-12-11T15:16:55Z;18,81;19,00;;19,69;;
2020-12-11T15:17:00Z;18,81;19,00;;19,69;;
2020-12-11T15:17:05Z;18,81;19,00;;19,69;;
2020-12-11T15:17:10Z;18,81;19,00;;19,69;;
2020-12-11T15:17:15Z;18,81;19,00;;19,69;;
2020-12-11T15:17:20Z;18,81;19,00;;19,69;;
2020-12-11T15:17:25Z;18,81;19,00;;19,69;;
2020-12-11T15:17:30Z;18,81;19,00;;19,69;;
2020-12-11T15:17:35Z;18,81;19,00;;19,69;;
2020-12-11T15:17:40Z;18,81;19,00;;19,69;;
2020-12-11T15:17:45Z;18,81;19,00;;19,69;;
2020-12-11T15:17:50Z;18,81;19,00;;19,69;;
2020-12-11T15:17:55Z;18,81;19,00;;19,69;;
2020-12-11T15:18:00Z;18,81;19,00;;19,69;;
2020-12-11T15:18:05Z;18,81;19,00;;19,69;;
2020-12-11T15:18:10Z;18,81;19,00;;19,69;;
2020-12-11T15:18:15Z;18,81;19,00;;19,69;;
2020-12-11T15:18:20Z;18,81;19,00;;19,69;;
2020-12-11T15:18:25Z;18,81;19,00;;19,69;;
2020-12-11T15:18:30Z;18,81;19,00;;19,69;;
2020-12-11T15:18:35Z;18,81;19,00;;19,69;;
2020-12-11T15:18:40Z;18,81;19,00;;19,69;;
2020-12-11T15:18:45Z;18,81;19,00;;19,69;;
2020-12-11T15:18:50Z;18,81;19,00;;19,69;;
2020-12-11T15:18:55Z;18,81;19,00;;19,69;;
2020-12-11T15:19:00Z;18,81;19,00;;19,69;;
2020-12-11T15:19:05Z;18,81;19,00;;19,69;;
2020-12-11T15:19:10Z;18,94;19,00;;19,69;;
2020-12-11T15:19:15Z;18,94;19,00;;19,69;;
2020-12-11T15:19:20Z;18,94;19,00;0,69;19,69;20,06;20,75
2020-12-11T15:19:25Z;18,94;19,00;0,69;19,69;20,06;20,75
2020-12-11T15:19:30Z;18,94;19,00;0,63;19,69;20,12;20,75
2020-12-11T15:19:35Z;18,94;19,00;0,63;19,69;20,12;20,75
2020-12-11T15:19:40Z;18,94;19,00;0,63;19,69;20,12;20,75
2020-12-11T15:19:45Z;18,94;19,00;0,63;19,69;20,12;20,75
2020-12-11T15:19:50Z;18,94;19,00;0,69;19,69;20,06;20,75
2020-12-11T15:19:55Z;18,94;19,00;0,69;19,69;20,06;20,75
2020-12-11T15:20:00Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:05Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:10Z;18,94;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:20:15Z;18,94;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:20:20Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:25Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:30Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:35Z;18,94;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:40Z;18,94;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:20:45Z;18,94;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:20:50Z;18,81;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:20:55Z;18,81;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:21:00Z;18,81;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:21:05Z;18,81;18,94;0,69;19,69;20,06;20,75
2020-12-11T15:21:10Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:15Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:20Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:25Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:30Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:35Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:40Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:45Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:50Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:21:55Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:00Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:05Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:10Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:15Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:20Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:22:25Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:22:30Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:35Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:40Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:22:45Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:22:50Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:22:55Z;18,81;18,94;0,63;19,69;20,06;20,69
2020-12-11T15:23:00Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:23:05Z;18,81;18,94;0,56;19,69;20,06;20,62
2020-12-11T15:23:10Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:15Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:20Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:25Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:30Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:35Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:40Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:45Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:50Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:23:55Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:00Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:05Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:10Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:15Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:20Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:25Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:30Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:35Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:40Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:45Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:50Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:24:55Z;18,81;18,94;0,62;19,69;20,00;20,62
2020-12-11T15:25:00Z;18,81;18,94;2,50;19,69;19,50;22,00
2020-12-11T15:25:05Z;18,81;18,94;2,50;19,69;19,50;22,00
2020-12-11T15:25:10Z;18,81;18,94;3,68;19,69;19,94;23,62
2020-12-11T15:25:15Z;18,81;18,94;3,68;19,69;19,94;23,62
2020-12-11T15:25:20Z;18,81;18,94;3,63;19,69;21,25;24,88
2020-12-11T15:25:25Z;18,81;18,94;3,63;19,69;21,25;24,88
2020-12-11T15:25:30Z;18,81;18,94;3,62;19,69;21,69;25,31
2020-12-11T15:25:35Z;18,81;18,94;3,62;19,69;21,69;25,31
2020-12-11T15:25:40Z;18,81;18,94;3,06;19,69;22,38;25,44
2020-12-11T15:25:45Z;18,81;18,94;3,06;19,69;22,38;25,44
2020-12-11T15:25:50Z;18,81;18,94;2,25;19,69;22,75;25,00
2020-12-11T15:25:55Z;18,81;18,94;2,25;19,69;22,75;25,00
2020-12-11T15:26:00Z;18,81;18,94;2,38;19,69;22,81;25,19
2020-12-11T15:26:05Z;18,81;18,94;2,38;19,69;22,81;25,19
2020-12-11T15:26:10Z;18,81;18,94;4,00;19,69;23,25;27,25
2020-12-11T15:26:15Z;18,81;18,94;4,00;19,69;23,25;27,25
2020-12-11T15:26:20Z;18,81;18,94;5,50;19,69;23,69;29,19
2020-12-11T15:26:25Z;18,81;18,94;5,50;19,69;23,69;29,19
2020-12-11T15:26:30Z;18,81;18,94;8,19;19,69;25,12;33,31
2020-12-11T15:26:35Z;18,81;18,94;8,19;19,69;25,12;33,31
2020-12-11T15:26:40Z;18,81;18,94;9,00;19,69;25,81;34,81
2020-12-11T15:26:45Z;18,81;18,94;9,00;19,69;25,81;34,81
2020-12-11T15:26:50Z;18,81;18,94;9,75;19,69;26,94;36,69
2020-12-11T15:26:55Z;18,81;18,94;9,75;19,69;26,94;36,69
2020-12-11T15:27:00Z;18,81;18,94;9,68;19,69;27,44;37,12
2020-12-11T15:27:05Z;18,94;18,94;9,68;19,69;27,44;37,12
2020-12-11T15:27:10Z;18,94;18,94;9,56;19,69;28,50;38,06
2020-12-11T15:27:15Z;18,94;18,94;9,56;19,69;28,50;38,06
2020-12-11T15:27:20Z;18,94;18,94;9,25;19,69;29,50;38,75
2020-12-11T15:27:25Z;18,94;18,94;9,25;19,69;29,50;38,75
2020-12-11T15:27:30Z;18,94;18,94;8,81;19,69;29,94;38,75
2020-12-11T15:27:35Z;18,94;18,94;8,81;19,69;29,94;38,75
2020-12-11T15:27:40Z;18,94;18,94;7,75;19,69;30,81;38,56
2020-12-11T15:27:45Z;18,94;18,94;7,75;19,69;30,81;38,56
2020-12-11T15:27:50Z;18,94;18,94;7,13;19,69;31,12;38,25
2020-12-11T15:27:55Z;18,94;19,19;7,13;19,69;31,12;38,25
2020-12-11T15:28:00Z;18,94;19,19;6,00;19,69;31,75;37,75
2020-12-11T15:28:05Z;18,94;19,19;6,00;19,69;31,75;37,75
2020-12-11T15:28:10Z;18,94;19,19;5,81;19,69;31,75;37,56
2020-12-11T15:28:15Z;18,94;19,19;5,81;19,69;31,75;37,56
2020-12-11T15:28:20Z;18,94;19,19;4,82;19,69;32,56;37,38
2020-12-11T15:28:25Z;18,94;19,19;4,82;19,69;32,56;37,38
2020-12-11T15:28:30Z;18,94;19,19;4,50;19,69;32,81;37,31
2020-12-11T15:28:35Z;18,94;19,19;4,50;19,69;32,81;37,31
2020-12-11T15:28:40Z;18,94;19,19;4,00;19,69;33,19;37,19
2020-12-11T15:28:45Z;18,94;20,00;4,00;19,69;33,19;37,19
2020-12-11T15:28:50Z;18,94;20,00;3,50;19,69;33,38;36,88
2020-12-11T15:28:55Z;18,94;20,00;3,50;19,69;33,38;36,88
2020-12-11T15:29:00Z;18,94;20,00;2,94;19,69;33,62;36,56
2020-12-11T15:29:05Z;18,94;20,00;2,94;19,69;33,62;36,56
2020-12-11T15:29:10Z;18,94;20,00;1,87;19,69;33,69;35,56
2020-12-11T15:29:15Z;18,94;20,00;1,87;19,69;33,69;35,56
2020-12-11T15:29:20Z;18,94;20,00;1,26;19,69;33,62;34,88
2020-12-11T15:29:25Z;18,94;20,00;1,26;19,69;33,62;34,88
2020-12-11T15:29:30Z;18,94;20,00;0,31;19,69;33,19;33,50
2020-12-11T15:29:35Z;19,19;20,00;0,31;19,69;33,19;33,50
2020-12-11T15:29:40Z;19,19;20,00;0,00;19,69;32,88;32,88
2020-12-11T15:29:45Z;19,19;20,00;0,00;19,69;32,88;32,88
2020-12-11T15:29:50Z;19,19;20,00;-0,31;19,69;32,31;32,00
2020-12-11T15:29:55Z;19,19;20,00;-0,31;19,69;32,31;32,00
2020-12-11T15:30:00Z;19,19;21,00;-0,25;19,69;32,00;31,75
2020-12-11T15:30:05Z;19,19;21,00;-0,25;19,69;32,00;31,75
2020-12-11T15:30:10Z;19,19;21,00;-0,06;19,69;31,62;31,56
2020-12-11T15:30:15Z;19,19;21,00;-0,06;19,69;31,62;31,56
2020-12-11T15:30:20Z;19,19;21,00;0,25;19,69;31,44;31,69
2020-12-11T15:30:25Z;19,19;21,00;0,25;19,69;31,44;31,69
2020-12-11T15:30:30Z;19,19;21,00;0,37;19,69;31,44;31,81
2020-12-11T15:30:35Z;19,19;21,00;0,37;19,69;31,44;31,81
2020-12-11T15:30:40Z;19,19;21,00;0,56;19,69;31,50;32,06
2020-12-11T15:30:45Z;19,19;21,00;0,56;19,69;31,50;32,06
2020-12-11T15:30:50Z;19,63;21,00;0,75;19,69;31,50;32,25
2020-12-11T15:30:55Z;19,63;21,00;0,75;19,69;31,50;32,25
2020-12-11T15:31:00Z;19,63;21,00;1,00;19,69;31,69;32,69
2020-12-11T15:31:05Z;19,63;21,00;1,00;19,69;31,69;32,69
2020-12-11T15:31:10Z;19,63;21,00;1,25;19,69;31,69;32,94
2020-12-11T15:31:15Z;19,63;22,13;1,25;19,69;31,69;32,94
2020-12-11T15:31:20Z;19,63;22,13;1,19;19,69;32,06;33,25
2020-12-11T15:31:25Z;19,63;22,13;1,19;19,69;32,06;33,25
2020-12-11T15:31:30Z;19,63;22,13;1,19;19,69;32,19;33,38
2020-12-11T15:31:35Z;19,63;22,13;1,19;19,69;32,19;33,38
2020-12-11T15:31:40Z;20,00;22,13;1,12;19,69;32,38;33,50
2020-12-11T15:31:45Z;20,00;22,13;1,12;19,69;32,38;33,50
2020-12-11T15:31:50Z;20,00;22,13;1,12;19,69;32,50;33,62
2020-12-11T15:31:55Z;20,00;22,13;1,12;19,69;32,50;33,62
2020-12-11T15:32:00Z;20,00;22,13;1,13;19,69;32,56;33,69
2020-12-11T15:32:05Z;20,00;22,13;1,13;19,69;32,56;33,69
2020-12-11T15:32:10Z;20,00;22,13;1,25;19,69;32,69;33,94
2020-12-11T15:32:15Z;20,00;22,13;1,25;19,69;32,69;33,94
2020-12-11T15:32:20Z;20,00;22,13;1,44;19,69;32,75;34,19
2020-12-11T15:32:25Z;20,00;22,13;1,44;19,69;32,75;34,19
2020-12-11T15:32:30Z;20,00;22,94;1,94;19,69;33,06;35,00
2020-12-11T15:32:35Z;20,00;22,94;1,94;19,69;33,06;35,00
2020-12-11T15:32:40Z;20,00;22,94;2,44;19,69;33,31;35,75
2020-12-11T15:32:45Z;20,00;22,94;2,44;19,69;33,31;35,75
2020-12-11T15:32:50Z;20,00;22,94;3,75;19,69;33,94;37,69
2020-12-11T15:32:55Z;20,00;22,94;3,75;19,69;33,94;37,69
2020-12-11T15:33:00Z;20,00;22,94;4,43;19,69;34,38;38,81
2020-12-11T15:33:05Z;20,00;22,94;4,43;19,69;34,38;38,81
2020-12-11T15:33:10Z;20,00;22,94;5,13;19,69;34,81;39,94
2020-12-11T15:33:15Z;20,00;22,94;5,13;19,69;34,81;39,94
2020-12-11T15:33:20Z;20,44;22,94;6,63;19,69;36,06;42,69
2020-12-11T15:33:25Z;20,44;22,94;6,63;19,69;36,06;42,69
2020-12-11T15:33:30Z;20,44;22,94;6,75;19,69;36,50;43,25
2020-12-11T15:33:35Z;20,44;22,94;6,75;19,69;36,50;43,25
2020-12-11T15:33:40Z;20,44;22,94;6,69;19,69;36,81;43,50
2020-12-11T15:33:45Z;20,44;23,63;6,69;19,69;36,81;43,50
2020-12-11T15:33:50Z;20,44;23,63;6,12;19,69;37,38;43,50
2020-12-11T15:33:55Z;20,44;23,63;6,12;19,69;37,38;43,50
2020-12-11T15:34:00Z;20,44;23,63;4,69;19,69;37,81;42,50
2020-12-11T15:34:05Z;20,44;23,63;4,69;19,69;37,81;42,50
2020-12-11T15:34:10Z;20,81;23,63;4,12;19,69;37,94;42,06
2020-12-11T15:34:15Z;20,81;23,63;4,12;19,69;37,94;42,06
2020-12-11T15:34:20Z;20,81;23,63;3,07;19,69;38,12;41,19
2020-12-11T15:34:25Z;20,81;23,63;3,07;19,69;38,12;41,19
2020-12-11T15:34:30Z;20,81;23,63;2,69;19,69;38,12;40,81
2020-12-11T15:34:35Z;20,81;23,63;2,69;19,69;38,12;40,81
2020-12-11T15:34:40Z;20,81;23,63;2,26;19,69;38,12;40,38
2020-12-11T15:34:45Z;20,81;23,63;2,26;19,69;38,12;40,38
2020-12-11T15:34:50Z;20,81;23,63;2,19;19,69;38,19;40,38
2020-12-11T15:34:55Z;20,81;23,63;2,19;19,69;38,19;40,38
2020-12-11T15:35:00Z;20,81;24,50;2,25;19,69;38,25;40,50
2020-12-11T15:35:05Z;20,81;24,50;2,25;19,69;38,25;40,50
2020-12-11T15:35:10Z;20,81;24,50;2,31;19,69;38,44;40,75
2020-12-11T15:35:15Z;20,81;24,50;2,31;19,69;38,44;40,75
2020-12-11T15:35:20Z;20,81;24,50;2,31;19,69;38,50;40,81
2020-12-11T15:35:25Z;20,81;24,50;2,31;19,69;38,50;40,81
2020-12-11T15:35:30Z;20,81;24,50;2,19;19,69;38,69;40,88
2020-12-11T15:35:35Z;20,81;24,50;2,19;19,69;38,69;40,88
2020-12-11T15:35:40Z;20,81;24,50;2,13;19,69;38,75;40,88
2020-12-11T15:35:45Z;20,81;24,50;2,13;19,69;38,75;40,88
2020-12-11T15:35:50Z;21,19;24,50;1,94;19,69;38,81;40,75
2020-12-11T15:35:55Z;21,19;24,50;1,94;19,69;38,81;40,75
2020-12-11T15:36:00Z;21,19;24,50;1,68;19,69;38,88;40,56
2020-12-11T15:36:05Z;21,19;24,50;1,68;19,69;38,88;40,56
2020-12-11T15:36:10Z;21,19;24,50;1,07;19,69;38,81;39,88
2020-12-11T15:36:15Z;21,19;25,50;1,07;19,81;38,81;39,88
2020-12-11T15:36:20Z;21,19;25,50;0,50;19,81;38,56;39,06
2020-12-11T15:36:25Z;21,19;25,50;0,50;19,81;38,56;39,06
2020-12-11T15:36:30Z;21,19;25,50;0,31;19,81;38,38;38,69
2020-12-11T15:36:35Z;21,19;25,50;0,31;19,81;38,38;38,69
2020-12-11T15:36:40Z;21,69;25,50;0,31;19,81;38,00;38,31
2020-12-11T15:36:45Z;21,69;25,50;0,31;19,81;38,00;38,31
2020-12-11T15:36:50Z;21,69;25,50;0,50;19,81;37,81;38,31
2020-12-11T15:36:55Z;21,69;25,50;0,50;19,81;37,81;38,31
2020-12-11T15:37:00Z;21,69;25,50;0,00;19,81;37,44;37,44
2020-12-11T15:37:05Z;21,69;25,50;0,00;19,81;37,44;37,44
2020-12-11T15:37:10Z;21,69;25,50;0,00;19,81;37,38;37,38
2020-12-11T15:37:15Z;21,69;25,50;0,00;19,81;37,38;37,38
2020-12-11T15:37:20Z;21,69;25,50;0,19;19,81;37,12;37,31
2020-12-11T15:37:25Z;21,69;25,50;0,19;19,81;37,12;37,31
2020-12-11T15:37:30Z;21,69;26,31;0,32;19,81;37,06;37,38
2020-12-11T15:37:35Z;21,69;26,31;0,32;19,81;37,06;37,38
2020-12-11T15:37:40Z;21,69;26,31;0,50;19,81;37,00;37,50
2020-12-11T15:37:45Z;21,69;26,31;0,50;19,81;37,00;37,50
2020-12-11T15:37:50Z;21,69;26,31;0,63;19,81;37,06;37,69
2020-12-11T15:37:55Z;21,69;26,31;0,63;19,81;37,06;37,69
2020-12-11T15:38:00Z;21,69;26,31;0,69;19,81;37,06;37,75
2020-12-11T15:38:05Z;21,69;26,31;0,69;19,81;37,06;37,75
2020-12-11T15:38:10Z;21,69;26,31;0,88;19,81;37,12;38,00
2020-12-11T15:38:15Z;21,69;26,31;0,88;19,81;37,12;38,00
2020-12-11T15:38:20Z;21,69;26,31;0,94;19,81;37,12;38,06
2020-12-11T15:38:25Z;21,69;26,31;0,94;19,81;37,12;38,06
2020-12-11T15:38:30Z;21,69;26,31;1,13;19,81;37,25;38,38
2020-12-11T15:38:35Z;21,69;26,31;1,13;19,81;37,25;38,38
2020-12-11T15:38:40Z;21,69;26,31;1,19;19,81;37,31;38,50
2020-12-11T15:38:45Z;22,19;27,00;1,19;19,81;37,31;38,50
2020-12-11T15:38:50Z;22,19;27,00;1,37;19,81;37,44;38,81
2020-12-11T15:38:55Z;22,19;27,00;1,37;19,81;37,44;38,81
2020-12-11T15:39:00Z;22,19;27,00;1,38;19,81;37,56;38,94
2020-12-11T15:39:05Z;22,19;27,00;1,38;19,81;37,56;38,94
2020-12-11T15:39:10Z;22,19;27,00;1,56;19,81;37,69;39,25
2020-12-11T15:39:15Z;22,19;27,00;1,56;19,81;37,69;39,25
2020-12-11T15:39:20Z;22,19;27,00;1,88;19,81;37,81;39,69
2020-12-11T15:39:25Z;22,19;27,00;1,88;19,81;37,81;39,69
2020-12-11T15:39:30Z;22,19;27,00;2,06;19,81;37,94;40,00
2020-12-11T15:39:35Z;22,50;27,00;2,06;19,81;37,94;40,00
2020-12-11T15:39:40Z;22,50;27,00;2,82;19,81;38,12;40,94
2020-12-11T15:39:45Z;22,50;27,00;2,82;19,81;38,12;40,94
2020-12-11T15:39:50Z;22,50;27,00;2,88;19,81;38,50;41,38
2020-12-11T15:39:55Z;22,50;27,00;2,88;19,81;38,50;41,38
2020-12-11T15:40:00Z;22,50;27,00;3,37;19,94;38,88;42,25
2020-12-11T15:40:05Z;22,50;27,00;3,37;19,94;38,88;42,25
2020-12-11T15:40:10Z;22,50;27,00;3,50;19,94;39,06;42,56
2020-12-11T15:40:15Z;22,50;27,00;3,50;19,94;39,06;42,56
2020-12-11T15:40:20Z;22,50;27,00;3,75;19,94;39,44;43,19
2020-12-11T15:40:25Z;22,81;27,50;3,75;19,94;39,44;43,19
2020-12-11T15:40:30Z;22,81;27,50;3,76;19,94;39,62;43,38
2020-12-11T15:40:35Z;22,81;27,50;3,76;19,94;39,62;43,38
2020-12-11T15:40:40Z;22,81;27,50;3,88;19,94;39,81;43,69
2020-12-11T15:40:45Z;22,81;27,50;3,88;19,94;39,81;43,69
2020-12-11T15:40:50Z;22,81;27,50;3,31;19,94;40,25;43,56
2020-12-11T15:40:55Z;22,81;27,50;3,31;19,94;40,25;43,56
2020-12-11T15:41:00Z;22,81;27,50;3,06;19,94;40,38;43,44
2020-12-11T15:41:05Z;22,81;27,50;3,06;19,94;40,38;43,44
2020-12-11T15:41:10Z;22,81;27,50;2,74;19,94;40,38;43,12
2020-12-11T15:41:15Z;22,81;27,50;2,74;19,94;40,38;43,12
2020-12-11T15:41:20Z;22,81;27,50;2,44;19,94;40,44;42,88
2020-12-11T15:41:25Z;22,81;27,50;2,44;19,94;40,44;42,88
2020-12-11T15:41:30Z;22,81;27,50;2,06;19,94;40,50;42,56
2020-12-11T15:41:35Z;22,81;27,50;2,06;19,94;40,50;42,56
2020-12-11T15:41:40Z;22,81;27,50;1,94;19,94;40,44;42,38
2020-12-11T15:41:45Z;22,81;27,50;1,94;19,94;40,44;42,38
2020-12-11T15:41:50Z;22,81;27,50;1,62;19,94;40,44;42,06
2020-12-11T15:41:55Z;22,81;27,50;1,62;19,94;40,44;42,06
2020-12-11T15:42:00Z;22,81;27,50;1,68;19,94;40,38;42,06
2020-12-11T15:42:05Z;23,13;28,00;1,68;19,94;40,38;42,06
2020-12-11T15:42:10Z;23,13;28,00;1,50;19,94;40,38;41,88
2020-12-11T15:42:15Z;23,13;28,00;1,50;19,94;40,38;41,88
2020-12-11T15:42:20Z;23,13;28,00;1,68;19,94;40,38;42,06
2020-12-11T15:42:25Z;23,13;28,00;1,68;19,94;40,38;42,06
2020-12-11T15:42:30Z;23,13;28,00;1,68;19,94;40,44;42,12
2020-12-11T15:42:35Z;23,13;28,00;1,68;19,94;40,44;42,12
2020-12-11T15:42:40Z;23,13;28,00;1,75;19,94;40,56;42,31
2020-12-11T15:42:45Z;23,13;28,00;1,75;19,94;40,56;42,31
2020-12-11T15:42:50Z;23,13;28,00;1,75;19,94;40,56;42,31
2020-12-11T15:42:55Z;23,44;28,50;1,75;19,94;40,56;42,31
2020-12-11T15:43:00Z;23,44;28,50;1,63;19,94;40,62;42,25
2020-12-11T15:43:05Z;23,44;28,50;1,63;19,94;40,62;42,25
